Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
26101,closed,这是996.ICU项目发起人程渊的判决书,1591372918,peterzang,2023-06-14T14:46:22Z,已收到。谢谢
26101,closed,这是996.ICU项目发起人程渊的判决书,1592694070,Macgrady4Ever,2023-06-15T09:26:33Z,"妈的, 跟境外势力拼了"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592759309,lucky1,2023-06-15T10:11:20Z,跟境外势力拼了，我们热爱工作，996都算啥，007才是终结
26101,closed,这是996.ICU项目发起人程渊的判决书,1592828551,ghost,2023-06-15T10:58:39Z,请欣赏2023年最佳行为学作品《什么是境外势力，月球吗》
26101,closed,这是996.ICU项目发起人程渊的判决书,1592835404,qinguoliang,2023-06-15T11:03:33Z,怎么打赏，跟境外势力拼了
26101,closed,这是996.ICU项目发起人程渊的判决书,1592846092,1degrees,2023-06-15T11:10:57Z,瑟瑟发抖，有点吓人
26101,closed,这是996.ICU项目发起人程渊的判决书,1592850944,hongfs,2023-06-15T11:14:39Z,"希望大家合理发言，互联网不是法外之地。

美国以国家安全制裁了几百家中国企业，用飞机“射”下了“间谍气球”，截止现在，他们拿不出一点证据。就不允许我的国家有国家安全问题了？请你们，滚出我的国家！！！"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592858078,lastYoueven,2023-06-15T11:20:24Z,和流水线上线工人和工地上的农民工还有仓库的卸货员比起来，996啥的简直真就是“福报”，何况工资还很高……
26101,closed,这是996.ICU项目发起人程渊的判决书,1592860754,gaollard,2023-06-15T11:22:38Z,难以置信
26101,closed,这是996.ICU项目发起人程渊的判决书,1592863073,dawei101,2023-06-15T11:24:36Z,"> 希望大家合理发言，互联网不是法外之地。

今天你丫闭嘴，明天用屎堵你嘴。合理发炎，谢谢"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592866029,m1ngl,2023-06-15T11:27:06Z,"> 请欣赏2023年最佳行为学作品《什么是境外势力，月球吗》

不听我话的，都是境外势力😡"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592869875,DongDian455,2023-06-15T11:30:26Z,"
<img width=""595"" alt=""image"" src=""https://github.com/996icu/996.ICU/assets/30856596/b4d82d72-4e9d-4a3e-906e-3d91f528175b"">
不管他们目的是怎样，但是政府对996的事情，为什么会出现社会运动，这个社会运动是好是坏都不敢说清楚
"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592870327,pphuahua,2023-06-15T11:30:49Z,"> 

反串是吧"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592873335,lincanbin,2023-06-15T11:33:28Z,"建议严查让员工996的企业，我发现这部分企业大多数都在境外上市，相关企业主也会有海量难以查明的境外来往资金。
现在生育率下降、房价下跌，也与这些企业的996、大招大裁有关。
说不定这部分企业主也收了拜登黑钱，难说啊。"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592873382,liyanana,2023-06-15T11:33:30Z,看了下判决，涉及到是几十万美元的境外交易，相关项目书还明确写的要直接影响国家稳定性之类的话语，这不纯纯活该么？？？？？？当然了 996 确实该死。
26101,closed,这是996.ICU项目发起人程渊的判决书,1592878603,zb81,2023-06-15T11:38:03Z,我的心里只有感恩 🥰
26101,closed,这是996.ICU项目发起人程渊的判决书,1592887255,AntiMoron,2023-06-15T11:44:32Z,"> 看了下判决，涉及到是几十万美元的境外交易，相关项目书还明确写的要直接影响国家稳定性之类的话语，这不纯纯活该么？？？？？？当然了 996 确实该死。

你以为和大象打架，没个豹子老虎帮忙能让他变得有用吗？ 寻求力量怎么能说是“活该”呢？人家和国内万千打工人一个战线的"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592887858,NeroBlackstone,2023-06-15T11:45:02Z,"> 
> <img width=""595"" alt=""image"" src=""https://github.com/996icu/996.ICU/assets/30856596/b4d82d72-4e9d-4a3e-906e-3d91f528175b"">
> 不管他们目的是怎样，但是政府对996的事情，为什么会出现社会运动，这个社会运动是好是坏都不敢说清楚
> 

自己保护不了劳工权益，谁能争取劳工权益谁就是境外势力？
谁是压迫人民的人，我不说"
26101,closed,这是996.ICU项目发起人程渊的判决书,1592890944,liyanana,2023-06-15T11:47:32Z,"> 

没办法，这就是现在的体制，你想颠覆不可能的，抓你的理由也是相当充分。不过现在的生育率结婚率就是对一些不友好政策最好的回应了。"
