Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
6285,closed,Incomplete String Escaping in Moment.js – Potential Vulnerability,2660809655,gilmoreorless,2025-02-15T08:20:01Z,See https://github.com/moment/moment/issues/6237#issuecomment-2228101566
6283,closed,duration's get('day') returns 0 on october's month duration,2645296196,fcamblor,2025-02-08T12:13:58Z,"OK, forget, it seems like `day` unit from duration cannot go over `30` (the zero value is in fact a modulo side effect, not an issue)

<img width=""590"" alt=""Image"" src=""https://github.com/user-attachments/assets/d086999a-13aa-469e-a6bc-bef9b5a136ec"" />"
6266,closed,[locale] Update ar.js + ar-sa.js,2496254915,linux-foundation-easycla[bot],2024-11-24T21:56:59Z,"<a href=""https://easycla.lfx.linuxfoundation.org/#/?version=2""><img src=""https://s3.amazonaws.com/cla-project-logo-prod/cla-signed.svg"" alt=""CLA Signed"" align=""left"" height=""28"" width=""328"" ><br ><ul><li>:white_check_mark:login: FiberAhmed / (21957990a8b3999b3416fc992e91305d5fbfd50f)</li><li>:white_check_mark:login: FiberAhmed / (21957990a8b3999b3416fc992e91305d5fbfd50f, ee84c2d8a7d830f0477646e86945c889a8321397)</li><li>:white_check_mark:login: FiberAhmed / (21957990a8b3999b3416fc992e91305d5fbfd50f, ee84c2d8a7d830f0477646e86945c889a8321397, 78d58fa45b3bb84e17df939b72a8725d2f416ec2)</li></ul><br>The committers listed above are authorized under a signed CLA."
6266,closed,[locale] Update ar.js + ar-sa.js,2563739440,FiberAhmed,2024-12-27T14:11:25Z,"Why it's ""Some checks were not successful""?"
6279,closed,LollypopDimvy,2617018052,gilmoreorless,2025-01-27T22:19:49Z,Spam
6277,closed,Create webpack.yml,2607046649,linux-foundation-easycla[bot],2025-01-22T11:54:59Z,"<a href=""https://easycla.lfx.linuxfoundation.org/#/?version=2""><img src=""https://s3.amazonaws.com/cla-project-logo-prod/cla-signed.svg"" alt=""CLA Signed"" align=""left"" height=""28"" width=""328"" ></a><br/><br />The committers listed above are authorized under a signed CLA.<ul><li>:white_check_mark: login: nodoubtz / name: Nodoubtz  (040bec1cbd101790b63550b0c62bd1570c7518c6)</li></ul><!-- Date Modified: 2025-01-22 12:00:48.741397 -->"
6277,closed,Create webpack.yml,2607052462,nodoubtz,2025-01-22T11:57:40Z,"# Hi there, I'm nodoubtz! 👋

Welcome to my GitHub profile! I'm passionate about programming and love to contribute to open-source projects. Here's a bit more about me:

## 🚀 About Me

- 🌱 I’m currently learning **[Quantum computing]**
- 👯 I’m looking to collaborate on **[your collaboration interests]**
- 🤔 I’m looking for help with **[your help needed topic]**
- 💬 Ask me about **[your expertise or interests]**
- 📫 How to reach me: **[your email or social media]**
- ⚡ Fun fact: **[I'm Satoshi Nakamoto]**

## 🛠️ Technologies & Tools

- **Languages:** [List your programming languages]
- **Frameworks/Libraries:** [List your frameworks or libraries]
- **Tools:** [List tools you use, e.g., Git, Docker, etc.]

## 📈 GitHub Stats

![nodoubtz's GitHub stats](https://github-readme-stats.vercel.app/api?username=nodoubtz&show_icons=true&theme=radical)

## 🏆 Top Languages

![Top Langs](https://github-readme-stats.vercel.app/api/top-langs/?username=nodoubtz&layout=compact&theme=radical)

## 📫 Contact Me

- **Email:** [nodoubtz.248@gmail.com]
- **LinkedIn:** [ShannonFletcher]
- **Twitter:** [Nodoubtz Recordz Label]

Feel free to reach out if you have any questions or just want to connect!

---

⭐️ From [nodoubtz](https://github.com/nodoubtz)"
6277,closed,Create webpack.yml,2607079348,q-o-ap,2025-01-22T12:09:43Z,"Hello
with Quantum I am knowing some principle few thing,I need more informations about
Thank you"
6126,closed,[new locale] kaa-latn: Karakalpak Latin,1535972382,linux-foundation-easycla[bot],2023-05-05T09:18:44Z,"<a href=""https://easycla.lfx.linuxfoundation.org/#/?version=2""><img src=""https://s3.amazonaws.com/cla-project-logo-prod/cla-signed.svg"" alt=""CLA Signed"" align=""left"" height=""28"" width=""328"" ></a><br/><br />The committers listed above are authorized under a signed CLA.<ul><li>:white_check_mark: login: zju1 / name: Azamat Jumabaev  (41d0e8ff9702e2914f0ab37a7a10cf90b9adc5a5)</li></ul>"
6126,closed,[new locale] kaa-latn: Karakalpak Latin,1858936897,ichernev,2023-12-16T21:47:37Z,"@zju1 you need to modify `src/locale/XXX.js` files, also you need tests. Also I'm not 100% sure the locale abbreviation is correct, can you provide some sources?"
5020,closed,[bugfix] 'min/moment-with-locales' file,468654945,jsf-clabot,2019-03-01T12:51:52Z,"[![CLA assistant check](https://cla.js.foundation/pull/badge/not_signed)](https://cla.js.foundation/moment/moment?pullRequest=5020) <br/>Thank you for your submission, we really appreciate it. Like many open source projects, we ask that you sign our [Contributor License Agreement](https://cla.js.foundation/moment/moment?pullRequest=5020) before we can accept your contribution.<br/>"
5020,closed,[bugfix] 'min/moment-with-locales' file,468657650,coveralls,2019-03-01T13:02:19Z,"
[![Coverage Status](https://coveralls.io/builds/21927492/badge)](https://coveralls.io/builds/21927492)

Coverage decreased (-0.02%) to 88.394% when pulling **90231ad7d3fb0f3a49025551cf85f7c19db364b5 on joaoregis:patch-1** into **e1601867b9bc1d86273c08b8d97182e1cf66c689 on moment:develop**.
"
5020,closed,[bugfix] 'min/moment-with-locales' file,618951062,ichernev,2020-04-24T11:16:01Z,"First of all you're modifying an autogenerated file.

Second, this file includes all of moment + all locales. So the code you're modifying is never executed. So there is no problem :)"
5020,closed,[bugfix] 'min/moment-with-locales' file,2523315557,Bipin-LexisNexis,2024-12-06T14:00:43Z,"is this changes merged are present in moment v2.29.4??  @ichernev @joaoregis @jsf-clabot 

I am using moment version 2.29.4 but getting this warning 
WARNING in ./node_modules/moment/min/moment-with-locales.js 2096:16-50
Module not found: Error: Can't resolve './locale' in 'C:\src\projectname\node_modules\moment\min'.

I am sure this is warning is related to 
            aliasedRequire('./locale/' + name);

It should be 
            aliasedRequire('../locale/' + name);
            
            Can you provide me version which i can used for this fix @ichernev 
"
2962,closed,locale changes does'nt work,184344500,elwynelwyn,2016-02-15T18:49:51Z,"Are you using a module loader that may be giving you a different instance of moment?

```
import m from 'moment';

this.$log.log(m.locale());
this.$log.log(m.locale('fr'));
this.$log.log(m.locale());

this.$log.log(window.moment.locale());
this.$log.log(window.moment.locale('is'));
this.$log.log(window.moment.locale());
```
"
