Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
6671,closed,Fix getting annotations for _parse_sitemap() at the runtime.,2656641935,codecov[bot],2025-02-13T13:43:19Z,"## [Codecov](https://app.codecov.io/gh/scrapy/scrapy/pull/6671?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) Report
All modified and coverable lines are covered by tests :white_check_mark:
> Project coverage is 91.36%. Comparing base [(`00167ed`)](https://app.codecov.io/gh/scrapy/scrapy/commit/00167edca0677fd9657a8c5995d30600dd37fe37?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) to head [(`1f04a1d`)](https://app.codecov.io/gh/scrapy/scrapy/commit/1f04a1d586e83577100b993eb910a0345fc9ea62?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy).
> Report is 1 commits behind head on master.

<details><summary>Additional details and impacted files</summary>


```diff
@@           Coverage Diff           @@
##           master    #6671   +/-   ##
=======================================
  Coverage   91.36%   91.36%           
=======================================
  Files         162      162           
  Lines       12047    12048    +1     
  Branches     1551     1551           
=======================================
+ Hits        11007    11008    +1     
  Misses        735      735           
  Partials      305      305           
```

| [Files with missing lines](https://app.codecov.io/gh/scrapy/scrapy/pull/6671?dropdown=coverage&src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) | Coverage Δ | |
|---|---|---|
| [scrapy/spiders/sitemap.py](https://app.codecov.io/gh/scrapy/scrapy/pull/6671?src=pr&el=tree&filepath=scrapy%2Fspiders%2Fsitemap.py&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy#diff-c2NyYXB5L3NwaWRlcnMvc2l0ZW1hcC5weQ==) | `85.54% <100.00%> (+0.17%)` | :arrow_up: |

</details>"
6664,closed,Improve diagnostics for sync-only spider middlewares.,2645934186,codecov[bot],2025-02-08T20:41:55Z,"## [Codecov](https://app.codecov.io/gh/scrapy/scrapy/pull/6664?dropdown=coverage&src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) Report
All modified and coverable lines are covered by tests :white_check_mark:
> Project coverage is 91.36%. Comparing base [(`f041f26`)](https://app.codecov.io/gh/scrapy/scrapy/commit/f041f26a6ff636b764d2bf584ddbc9b9e4334d1b?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) to head [(`ede9e9c`)](https://app.codecov.io/gh/scrapy/scrapy/commit/ede9e9c3c3f9a9049fea2a6be0339b2c7434b8a1?dropdown=coverage&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy).
> Report is 3 commits behind head on master.

<details><summary>Additional details and impacted files</summary>


```diff
@@           Coverage Diff           @@
##           master    #6664   +/-   ##
=======================================
  Coverage   91.36%   91.36%           
=======================================
  Files         162      162           
  Lines       12050    12047    -3     
  Branches     1551     1551           
=======================================
- Hits        11009    11007    -2     
  Misses        735      735           
+ Partials      306      305    -1     
```

| [Files with missing lines](https://app.codecov.io/gh/scrapy/scrapy/pull/6664?dropdown=coverage&src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy) | Coverage Δ | |
|---|---|---|
| [scrapy/core/spidermw.py](https://app.codecov.io/gh/scrapy/scrapy/pull/6664?src=pr&el=tree&filepath=scrapy%2Fcore%2Fspidermw.py&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy#diff-c2NyYXB5L2NvcmUvc3BpZGVybXcucHk=) | `100.00% <100.00%> (+0.54%)` | :arrow_up: |
| [scrapy/utils/python.py](https://app.codecov.io/gh/scrapy/scrapy/pull/6664?src=pr&el=tree&filepath=scrapy%2Futils%2Fpython.py&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=scrapy#diff-c2NyYXB5L3V0aWxzL3B5dGhvbi5weQ==) | `89.15% <ø> (ø)` | |

</details>"
5214,closed,Add support for YAML export format,883956450,wRAR,2021-07-21T07:24:25Z,Sorry?
5214,closed,Add support for YAML export format,884672222,wRAR,2021-07-22T05:55:11Z,@toqp can you please elaborate what were you trying to say here?
5214,closed,Add support for YAML export format,886071170,toqp,2021-07-24T15:50:52Z,"I noticed that the result of parsing can not be displayed in yml, I wanted to open it myself
Pull requests, but no time for that. I ask you to add functionality as an output of the parsing result to the yml file."
5214,closed,Add support for YAML export format,886134910,elacuesta,2021-07-25T01:51:10Z,"Given that there is no stdlib support for YAML and that a functional (although admittedly limited) YAML item exporter is [relatively easy to implement](https://github.com/elacuesta/scrapy-yaml-item-exporter/blob/master/scrapy_yaml_item_exporter/scrapy_yaml_item_exporter.py), I must say I'm -1 on adding support."
5214,closed,Add support for YAML export format,2651993412,wRAR,2025-02-11T20:26:17Z,Closing per the previous comment.
6663,closed,HtmlResponse and AttributeError,2644284437,oweitman,2025-02-07T23:02:24Z,"ok i found it.

scrapy.http.HtmlRespons"
3110,closed,Is there better way to call Scrapy programatically?,363534266,fabioaanthony,2018-02-06T19:19:11Z,"@Urahara you can try something like this:

```
process.crawl(ProductListSpider, username=username, password=password)
```

Inside of the spider, `ProductListSpider`, you'd have something like this:

```
class ProductListSpider(scrapy.Spider):
    name = 'product_list'
    start_urls = [
        '...'
    ]

    def __init__(self, username="""", password=""""):
        self.username = username
        self.password = password

    def parse(self, response):
        return scrapy.FormRequest.from_response(response,
            formdata={
                'username': self.username,
                'password': self.password
            },
            callback=self.__after_login
        )

    // ... do more stuff
```"
3110,closed,Is there better way to call Scrapy programatically?,363733000,Urahara,2018-02-07T10:56:14Z,"Thanks man, for future reference i will leave what i code here:

```python
#code ommited

username = 'username'
password = 'password'

crawled_items = []

def add_item(item):
    crawled_items.append(item)

configure_logging(install_root_handler=False)
logging.basicConfig(
    filename='log.txt'
)

runner = CrawlerRunner()

crawler = Crawler(ProductListSpider, get_project_settings())
crawler.signals.connect(add_item, signals.item_scraped)
d = runner.crawl(crawler, username=username, password=password) # keywords works too: **{ 'username' : username, 'senha' : password}
d.addBoth(lambda _: reactor.stop())
reactor.run()
```"
