Issue ID,Issue State,Issue Title,Comment ID,Author,Created At,Comment Body
57064,closed,tools: do not run major-release workflow on forks,2660771827,nodejs-github-bot,2025-02-15T06:32:43Z,"Review requested:

- [ ] @nodejs/actions"
57064,closed,tools: do not run major-release workflow on forks,2660772592,Trott,2025-02-15T06:35:11Z,Documentation for the pattern I'm using here: https://docs.github.com/en/actions/writing-workflows/workflow-syntax-for-github-actions#example-only-run-job-for-specific-repository
57064,closed,tools: do not run major-release workflow on forks,2660956311,github-actions[bot],2025-02-15T14:53:06Z,Fast-track has been requested by @jasnell. Please 👍 to approve.
57064,closed,tools: do not run major-release workflow on forks,2660961591,nodejs-github-bot,2025-02-15T15:01:26Z,Landed in 47ae886e43537365ccc54beff0b1ac08a5a5aa19
57028,closed,doc: recommend writing tests in new files and including comments,2656503095,nodejs-github-bot,2025-02-13T12:49:25Z,"Review requested:

- [ ] @nodejs/tsc"
57028,closed,doc: recommend writing tests in new files and including comments,2656504754,joyeecheung,2025-02-13T12:50:07Z,"cc @jasnell @nodejs/tsc since we discussed this in the TSC meeting before. In recent code reviews I noticed that many are still appending new test cases this way, which is probably guided by the doc, so I think we need to update the docs to have a ground to ask for changes when people do this in the PR.
"
57028,closed,doc: recommend writing tests in new files and including comments,2657959404,jakecastelli,2025-02-14T00:03:22Z,"I personally found naming a test (file name) is also hard, do we have any convention or guide for it?"
57028,closed,doc: recommend writing tests in new files and including comments,2658985169,joyeecheung,2025-02-14T10:58:08Z,I usually start with writing the comment and then take keywords from my comment to create the name. Not sure if that counts as guides.
57028,closed,doc: recommend writing tests in new files and including comments,2660915630,nodejs-github-bot,2025-02-15T12:58:10Z,Landed in ff51d83c963e3089477e14258cf58c2e826dca22
57013,closed,build: fix GN build failure,2653697820,nodejs-github-bot,2025-02-12T13:20:39Z,"Review requested:

- [ ] @nodejs/security-wg"
57013,closed,build: fix GN build failure,2660579415,nodejs-github-bot,2025-02-15T00:42:53Z,CI: https://ci.nodejs.org/job/node-test-pull-request/65208/
57013,closed,build: fix GN build failure,2660645275,nodejs-github-bot,2025-02-15T02:37:13Z,CI: https://ci.nodejs.org/job/node-test-pull-request/65209/
